year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,state
2022,2,QX,SBP,44,2,1,0,0,0,1,0,0,71,49,0,0,0,22, CA
2022,2,QX,SEA,2062,304,72.31,29.21,97.18,0,105.3,21,6,15171,5199,1183,2651,0,6138, WA
2022,2,QX,SFO,97,12,1.3,0,1.18,0,9.52,0,0,436,75,0,38,0,323, CA
2022,2,QX,SJC,87,9,6,0,0,0,3,1,0,888,535,0,0,0,353, CA
2022,2,QX,SLC,20,2,1.64,0,0.36,0,0,0,0,111,102,0,9,0,0, UT
2022,2,QX,SMF,102,13,6.52,1.74,1.7,0,3.04,0,0,722,430,29,39,0,224, CA
2022,2,QX,SNA,52,8,1.95,0,3.05,0,3,1,0,206,64,0,52,0,90, CA
2022,2,QX,STS,28,1,1,0,0,0,0,0,0,16,16,0,0,0,0, CA
2022,2,QX,SUN,28,1,0,0,1,0,0,0,1,17,0,0,17,0,0, ID
2022,2,QX,TUS,16,3,2,0,0,0,1,0,0,77,56,0,0,0,21, AZ
2022,2,QX,YKM,56,6,3.16,0,0.84,0,2,0,0,393,135,0,50,0,208, WA
2022,2,UA,ABQ,58,18,9.52,0,4.7,0,3.78,1,0,853,482,0,184,0,187, NM
2022,2,UA,ALB,28,9,2.98,0,1.12,0,4.91,3,0,509,245,0,83,0,181, NY
2022,2,UA,ANC,28,20,8.89,0,7.83,0,3.28,0,0,1367,515,0,507,0,345, AK
2022,2,UA,ATL,213,53,21.95,1,19.02,0,11.03,6,0,2611,1172,21,721,0,697, GA
2022,2,UA,AUS,615,118,41.84,3.78,28.64,0,43.75,36,0,7241,2070,914,1019,0,3238, TX
2022,2,UA,BDL,147,31,12.9,0.5,7.04,0,10.56,8,0,1573,622,31,273,0,647, CT
2022,2,UA,BIL,56,20,9.32,1,5.34,0,4.33,0,0,2047,434,782,302,0,529, MT
2022,2,UA,BNA,166,24,8.44,0.47,7.59,0,7.5,5,0,1234,421,8,265,0,540, TN
2022,2,UA,BOI,55,17,7.7,0,1.93,0,7.38,1,0,949,308,0,103,0,538, ID
2022,2,UA,BOS,756,121,43.65,1,34.2,0,42.15,55,1,7744,1971,17,2321,0,3435, MA
2022,2,UA,BQN,28,9,5.73,0,0.75,0,2.52,0,0,437,266,0,35,0,136, PR
2022,2,UA,BTV,63,11,7.08,0,0.58,0,3.34,2,1,1008,662,0,38,0,308, VT
2022,2,UA,BUF,48,7,6.2,0,0,0,0.8,5,0,271,210,0,0,0,61, NY
2022,2,UA,BWI,166,22,11.72,0.16,2.44,0,7.68,2,0,1095,518,7,112,0,458, MD
2022,2,UA,BZN,135,52,28.57,0.9,13.74,0,8.79,1,0,2696,1264,38,708,0,686, MT
2022,2,UA,CHS,70,30,13.72,0,10.26,0,6.02,1,0,1648,579,0,311,0,758, SC
2022,2,UA,CID,26,9,3.43,0,3.28,0,2.29,0,0,494,206,0,161,0,127, IA
2022,2,UA,CLE,615,93,39.47,2.11,20.2,0,31.23,40,1,4883,1816,129,799,0,2139, OH
2022,2,UA,CLT,45,11,8.33,0,1.38,0,1.29,0,0,307,248,0,35,0,24, NC
2022,2,UA,CMH,44,13,6.19,0,4.34,0,2.48,3,0,595,294,0,150,0,151, OH
2022,2,UA,COS,77,25,11.71,0,6.27,0,7.02,1,0,1569,655,0,281,0,633, CO
2022,2,UA,CVG,57,15,7.31,0,5.6,0,2.09,2,0,1600,1185,0,189,0,226, OH
2022,2,UA,DCA,248,31,6.97,0.3,9.52,0,14.21,7,0,1975,471,31,366,0,1107, DC
2022,2,UA,DEN,5900,1234,367.86,17.82,494.7,0.86,352.76,74,2,66054,22871,1220,16579,62,25322, CO
2022,2,UA,DFW,458,90,33.85,1.36,31.07,0,23.73,52,2,5246,1507,82,1835,0,1822, TX
2022,2,UA,DSM,56,22,4.25,0.16,3.82,0,13.77,0,0,1365,229,16,162,0,958, IA
2022,2,UA,DTW,35,6,3.15,0,0,0,2.85,4,0,243,100,0,0,0,143, MI
2022,2,UA,EGE,84,17,7.18,1,5.25,0,3.58,2,1,1227,753,103,160,0,211, CO
2022,2,UA,EUG,46,14,6.85,0,2.82,0,4.33,1,0,476,218,0,113,0,145, OR
2022,2,UA,EWR,4873,869,253.89,14.67,302.54,0,297.9,145,3,57612,18086,3113,13459,0,22954, NJ
2022,2,UA,FAT,18,6,3.51,0.38,0,0,2.11,0,0,233,160,10,0,0,63, CA
2022,2,UA,FCA,56,24,15.21,0.38,2.78,0,5.63,0,0,1257,642,18,199,0,398, MT
2022,2,UA,FLL,649,127,53.95,2.26,33.7,0,37.09,7,3,7984,2888,310,1350,0,3436, FL
2022,2,UA,FSD,19,10,3.61,0,2.6,0,3.79,0,0,581,130,0,137,0,314, SD
2022,2,UA,GEG,56,22,14.84,0,3.58,0,3.58,0,0,772,461,0,146,0,165, WA
2022,2,UA,GRR,78,25,10.41,1,5.87,0,7.72,0,0,1147,414,21,205,0,507, MI
2022,2,UA,GUM,56,4,4,0,0,0,0,0,0,95,95,0,0,0,0, TT
2022,2,UA,HDN,123,39,18.49,0,8.17,0,12.34,0,3,2016,904,0,397,0,715, CO
2022,2,UA,HNL,399,38,24.56,1,6.64,0,5.8,1,1,1824,1206,149,169,0,300, HI
2022,2,UA,IAD,1986,309,127.12,8.18,67.26,0,106.44,34,2,20517,8302,1074,3069,0,8072, DC
2022,2,UA,IAH,4048,550,205.22,7.98,169.79,0,167.01,45,1,31308,10871,715,5664,0,14058, TX
2022,2,UA,ICT,24,5,2.24,0,1.48,0,1.28,1,0,348,92,0,87,0,169, KS
2022,2,UA,IND,104,20,10.47,0,2.27,0,7.26,5,0,936,409,0,82,0,445, IN
2022,2,UA,ITO,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0, HI
2022,2,UA,JAC,143,42,23.5,0,8.53,0,9.97,0,0,2290,1112,0,462,0,716, WY
2022,2,UA,JAX,119,27,13.54,0.85,6.81,0,5.8,0,0,1394,495,265,254,0,380, FL
2022,2,UA,JFK,112,9,3.04,0,4.04,0,1.91,1,0,595,348,0,134,0,113, NY
2022,2,UA,KOA,149,10,7.55,0,0,0,2.45,0,0,417,257,0,0,0,160, HI
2022,2,UA,LAS,831,129,50.35,0.31,33.83,0,44.52,2,0,7964,2963,15,1205,0,3781, NV
2022,2,UA,LAX,1796,242,116.95,2.78,62.3,1,58.97,19,1,14894,7121,467,2256,25,5025, CA
2022,2,UA,LGA,468,104,26.04,4.7,48.19,0,25.08,35,1,6456,1464,372,2892,0,1728, NY
2022,2,UA,LIH,104,11,5.95,0,2.36,0,2.69,0,0,1132,288,0,54,0,790, HI
2022,2,UA,MAF,33,9,2.55,0,3.47,0,2.98,0,0,545,58,0,280,0,207, TX
2022,2,UA,MCI,106,27,9.36,0.44,8.08,0,9.12,4,0,1137,322,67,265,0,483, MO
2022,2,UA,MCO,1079,206,90.36,2.43,54.14,0,59.08,8,0,10883,4025,155,2169,0,4534, FL
2022,2,UA,MDT,18,2,0,0.4,1.6,0,0,0,0,41,0,10,31,0,0, PA
2022,2,UA,MEM,39,7,5.14,0,0.86,0,1,4,0,1061,975,0,52,0,34, TN
2022,2,UA,MFE,55,6,4.06,0,1,0,0.94,0,0,384,249,0,21,0,114, TX
2022,2,UA,MFR,27,10,5.59,0,1.81,0,2.6,1,0,546,232,0,83,0,231, OR
2022,2,UA,MIA,501,100,46.65,2.66,30.58,0,20.1,3,0,5258,2260,134,1444,0,1420, FL
2022,2,UA,MSN,88,29,16.54,0,5.28,0,7.18,1,0,1177,470,0,211,0,496, WI
2022,2,UA,MSO,56,19,10.43,1,2.59,0,4.98,0,0,1722,518,762,142,0,300, MT
2022,2,UA,MSP,260,63,25.08,0.3,23.02,0,14.59,2,0,3193,1043,47,973,0,1130, MN
2022,2,UA,MSY,426,78,29.89,2.13,20.03,0,25.96,2,0,4400,1486,187,940,0,1787, LA
2022,2,UA,MTJ,107,42,19.26,0.33,11.94,0,10.47,2,0,2423,993,45,627,0,758, CO
2022,2,UA,OGG,231,32,19.23,1,5.09,0,6.68,0,1,1937,1065,99,198,0,575, HI
2022,2,UA,OKC,12,1,0,0,0,0,1,1,0,44,0,0,0,0,44, OK
2022,2,UA,OMA,121,32,15.15,1.61,5.16,0,10.09,0,0,1908,767,63,219,0,859, NE
2022,2,UA,ONT,75,17,11.98,0,1.11,0,3.91,0,0,578,370,0,44,0,164, CA
2022,2,UA,ORD,4252,773,243.85,19.1,288.13,2,219.92,155,9,64289,19775,3860,22470,78,18106, IL
2022,2,UA,ORF,68,19,9.14,0.82,3.28,0,5.76,1,0,1865,543,677,89,0,556, VA
2022,2,UA,PBI,295,79,25.33,0.98,33.5,0,19.19,3,0,4481,1476,97,1281,0,1627, FL
2022,2,UA,PDX,389,65,32.72,0.27,12.78,0,19.24,0,0,4303,2271,32,544,0,1456, OR
2022,2,UA,PHL,210,42,16.01,1.11,9.84,0,15.04,4,0,2374,742,73,371,0,1188, PA
2022,2,UA,PHX,697,111,52.02,1.51,28.55,0,28.93,5,0,7303,3377,167,1259,0,2500, AZ
2022,2,UA,PIT,119,29,17.52,0,5.07,0,6.41,1,0,1289,762,0,197,0,330, PA
2022,2,UA,PNS,46,5,2.77,0,0.15,0,2.08,0,0,177,70,0,3,0,104, FL
2022,2,UA,PSP,110,34,15.73,0,9.95,0,8.32,0,2,1562,595,0,388,0,579, CA
2022,2,UA,PVD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, RI
2022,2,UA,PWM,16,6,1.07,0,0.1,0,4.82,0,0,494,64,0,3,0,427, ME
2022,2,UA,RAP,18,8,3.01,0,2.29,0,2.7,0,0,511,168,0,113,0,230, SD
2022,2,UA,RDM,28,8,3.48,0,1.8,0,2.72,0,0,1430,351,0,79,0,1000, OR
2022,2,UA,RDU,252,56,26.8,1.13,9.03,0,19.04,5,0,2736,1117,91,321,0,1207, NC
2022,2,UA,RIC,66,24,6.95,0.25,9.03,0,7.77,0,0,992,240,28,262,0,462, VA
2022,2,UA,RNO,86,24,14.77,0,3.83,0,5.4,0,0,1133,587,0,126,0,420, NV
2022,2,UA,ROC,46,8,4.73,0.03,1.31,0,1.92,2,0,512,138,7,85,0,282, NY
2022,2,UA,RSW,636,102,32.85,0.51,33.43,0,35.21,11,1,5561,1461,68,1366,0,2666, FL
2022,2,UA,SAN,609,78,27.68,2.33,19.61,0,28.38,1,3,4940,1538,169,691,0,2542, CA
2022,2,UA,SAT,365,82,36.07,0.66,15.4,0,29.87,5,0,4728,1818,19,743,0,2148, TX
2022,2,UA,SBA,74,17,9.24,0,4.03,0,3.73,0,0,835,536,0,144,0,155, CA
2022,2,UA,SEA,481,77,35.51,0.13,16.25,0,25.11,5,0,3461,1229,39,595,0,1598, WA
2022,2,UA,SFO,2929,284,131.77,5.56,69.56,0,77.11,28,1,17849,7644,204,2197,0,7804, CA
2022,2,UA,SJC,108,16,9.71,0,3.63,0,2.66,0,0,808,506,0,187,0,115, CA
2022,2,UA,SJU,196,40,21.18,1.14,12.26,0,5.43,0,0,1906,937,131,519,0,319, PR
2022,2,UA,SLC,231,64,38.71,0,12.17,0,13.13,0,0,3020,1761,0,472,0,787, UT
2022,2,UA,SMF,198,46,18.18,0.75,8.89,0,18.18,0,0,2702,794,49,430,0,1429, CA
2022,2,UA,SNA,470,65,26.74,0.2,11.96,0,26.1,10,2,3524,1220,21,484,0,1799, CA
2022,2,UA,SPN,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0, TT
2022,2,UA,SRQ,142,40,12.4,0,22.2,0,5.4,0,1,1653,434,0,975,0,244, FL
2022,2,UA,STL,59,14,6.8,0,3.95,0,3.25,6,0,500,250,0,112,0,138, MO
2022,2,UA,STT,86,20,8.01,0,7.9,0,4.09,0,0,973,375,0,350,0,248, VI
2022,2,UA,SYR,64,12,4.39,0,1.16,0,6.46,2,0,616,128,0,63,0,425, NY
2022,2,UA,TPA,713,156,63.24,1.89,50.5,0,40.36,6,0,8579,3102,158,1953,0,3366, FL
2022,2,UA,TUL,36,8,4.02,0,1.1,0,2.88,2,0,303,147,0,41,0,115, OK
2022,2,UA,TUS,78,23,11.09,0,4.81,0,7.1,0,1,1246,408,0,242,0,596, AZ
2022,2,WN,ABQ,560,116,56.18,1.84,11.75,0,46.24,20,1,4604,2068,57,436,0,2043, NM
2022,2,WN,ALB,196,43,22.78,0.67,3.68,0,15.87,14,0,2106,1207,14,144,0,741, NY
2022,2,WN,AMA,108,18,6.07,0.95,3.33,0,7.65,7,0,658,181,36,112,0,329, TX
2022,2,WN,ATL,2296,295,139.6,0.67,33.47,0.71,120.55,76,1,13670,5950,62,1173,22,6463, GA
2022,2,WN,AUS,2176,376,155.26,1.35,69.15,1,149.24,171,0,17793,7068,113,2549,16,8047, TX
2022,2,WN,BDL,258,72,38.78,0.47,5.88,0,26.86,11,2,3084,1531,25,221,0,1307, CT
2022,2,WN,BHM,236,66,29.69,0,10.17,0.09,26.06,6,0,3090,1149,0,380,6,1555, AL
2022,2,WN,BLI,84,9,3.59,0,0,0,5.41,1,0,315,131,0,0,0,184, WA
2022,2,WN,BNA,3120,554,230.77,7.84,95.71,1.52,218.15,111,5,26445,11211,446,3407,49,11332, TN
2022,2,WN,BOI,272,57,26.71,0,3.67,0.56,26.05,0,0,2918,1222,0,151,23,1522, ID
2022,2,WN,BOS,288,58,34.63,0.01,9.51,0,13.85,20,0,3270,1804,1,770,0,695, MA
2022,2,WN,BUF,302,72,34.87,1.09,10.58,0,25.46,12,0,3788,1589,29,709,0,1461, NY
2022,2,WN,BUR,1698,201,73.82,1.76,28.45,0.53,96.43,58,1,7920,2792,148,946,27,4007, CA
2022,2,WN,BWI,4302,669,233.96,3.34,136.18,3.3,292.22,152,0,32829,12958,227,4269,86,15289, MD
2022,2,WN,BZN,160,33,21.06,0,5.16,0,6.78,7,2,1495,891,0,182,0,422, MT
2022,2,WN,CHS,210,39,20.71,0,6.6,0,11.69,3,0,1812,985,0,192,0,635, SC
2022,2,WN,CLE,290,69,40.13,0,7.74,0,21.12,22,0,2748,1517,0,246,0,985, OH
2022,2,WN,CLT,188,48,29.11,1,5.88,0.83,11.18,11,0,1917,954,55,234,84,590, NC
2022,2,WN,CMH,705,149,63.33,2.03,18.19,0,65.46,55,0,6732,2836,132,598,0,3166, OH
2022,2,WN,COS,324,64,26.25,0.48,8.69,0,28.58,11,0,2609,993,57,337,0,1222, CO
2022,2,WN,CRP,56,23,6.75,0,0.25,0,16,0,0,979,356,0,5,0,618, TX
2022,2,WN,CVG,194,44,24.85,0.74,4.54,0,13.87,14,0,1684,887,32,190,0,575, OH
2022,2,WN,DAL,4682,877,326.18,2.25,210.73,4.95,332.89,532,23,36915,13831,121,6973,113,15877, TX
2022,2,WN,DCA,1208,190,66.85,0.6,37.61,0,84.95,72,3,8651,3123,63,1479,0,3986, DC
2022,2,WN,DEN,5802,1177,388.18,11.92,361.97,7.95,406.98,326,5,49246,15515,616,12339,221,20555, CO
2022,2,WN,DSM,84,11,5.41,0,2.65,0,2.94,2,0,591,382,0,90,0,119, IA
2022,2,WN,DTW,264,61,36.86,0,3.76,0,20.38,34,0,2898,1835,0,198,0,865, MI
2022,2,WN,ECP,136,24,7.98,0.27,2.85,0,12.9,3,1,1289,427,19,113,0,730, FL
2022,2,WN,ELP,476,114,51.47,0,7.3,0,55.24,23,0,5315,2371,0,215,0,2729, TX
2022,2,WN,EUG,84,8,6,0,0,0,2,0,0,606,366,0,0,0,240, OR
2022,2,WN,FAT,108,15,7.97,0,1.21,0,5.82,2,0,469,279,0,30,0,160, CA
2022,2,WN,FLL,1349,249,115.17,2.78,32.15,1.83,97.07,29,6,11130,4625,333,1287,79,4806, FL
2022,2,WN,GEG,244,45,25.2,1,4.73,0,14.07,1,0,1688,819,53,116,0,700, WA
2022,2,WN,GRR,116,28,16.97,0,3.05,0,7.98,2,0,1006,511,0,114,0,381, MI
2022,2,WN,GSP,112,14,7.98,0,0,0,6.02,0,0,476,276,0,0,0,200, SC
2022,2,WN,HDN,88,24,13.76,0,3.05,0,7.19,4,0,1193,583,0,308,0,302, CO
2022,2,WN,HNL,864,81,37.03,0,15.32,1,27.65,2,0,3089,1576,0,369,30,1114, HI
2022,2,WN,HOU,3443,611,251.96,6.27,108.58,4.24,239.96,104,3,27468,10844,326,3783,106,12409, TX
2022,2,WN,HRL,108,20,14.56,0,0.53,0,4.92,2,0,869,683,0,30,0,156, TX
2022,2,WN,IAD,160,38,19.89,0,2.58,0,15.53,6,0,2003,857,0,165,0,981, DC
2022,2,WN,IAH,520,82,34.41,0.89,11.79,0,34.91,31,1,3891,1527,52,477,0,1835, TX
2022,2,WN,ICT,84,14,4.89,0,2.77,0,6.35,5,0,530,167,0,98,0,265, KS
2022,2,WN,IND,623,157,62.35,0.48,31.88,2.48,59.8,34,0,7286,2861,16,1005,62,3342, IN
2022,2,WN,ISP,208,40,12.02,0.73,5.8,0,21.46,1,0,2148,701,95,164,0,1188, NY
2022,2,WN,ITO,112,10,6.29,0,0.82,0,2.89,1,0,525,271,0,90,0,164, HI
2022,2,WN,JAN,188,23,11.1,0,2.31,0,9.59,3,1,1284,569,0,157,0,558, MS
2022,2,WN,JAX,295,62,41.33,0.14,3.84,0.65,16.04,3,0,2457,1368,16,141,24,908, FL
2022,2,WN,KOA,252,24,4.92,0,1.3,0,17.77,0,1,829,183,0,29,0,617, HI
2022,2,WN,LAS,4980,742,288.15,6.62,131.26,4.22,311.75,93,4,33117,13632,247,4794,114,14330, NV
2022,2,WN,LAX,1924,259,118.93,1.77,12.14,0,126.15,44,2,12959,5789,58,558,0,6554, CA
2022,2,WN,LBB,160,36,15.89,0,1.25,0,18.86,12,0,1610,706,0,65,0,839, TX
2022,2,WN,LGA,968,175,65.52,3.57,61.41,1.92,42.58,61,0,8987,3336,229,2714,149,2559, NY
2022,2,WN,LGB,964,95,46.41,1,2,0,45.59,17,0,3640,1997,48,60,0,1535, CA
2022,2,WN,LIH,224,30,16.22,0,5.83,0,7.96,1,0,1213,765,0,144,0,304, HI
2022,2,WN,LIT,134,37,16.77,1,1.02,0,18.21,15,1,1243,454,25,29,0,735, AR
2022,2,WN,MAF,236,41,16.68,0,3.73,0,20.59,19,0,1163,443,0,111,0,609, TX
2022,2,WN,MCI,1252,228,107.54,3.76,38.85,0,77.84,81,8,10380,4634,162,1475,0,4109, MO
2022,2,WN,MCO,2691,556,240.47,5.66,87.21,1.2,221.45,71,0,25670,10940,299,3182,202,11047, FL
2022,2,WN,MDW,4279,771,294.04,4.42,177.19,5.22,290.13,271,16,34896,13390,382,6752,100,14272, IL
2022,2,WN,MEM,220,51,16.52,0,5.1,0,29.38,13,1,2455,613,0,281,0,1561, TN
2022,2,WN,MHT,172,31,19.53,0,3.59,0,7.88,9,0,1584,974,0,186,0,424, NH
2022,2,WN,MIA,614,144,66.58,1.62,37.49,0,38.32,17,1,6166,3098,57,1242,0,1769, FL
2022,2,WN,MKE,652,156,65.58,1.62,22.76,1.6,64.43,14,3,7174,3147,92,665,30,3240, WI
2022,2,WN,MSP,312,65,34.7,0.82,9.2,0,20.28,15,0,3783,1736,59,679,0,1309, MN
2022,2,WN,MSY,1282,232,115.82,0.6,30.24,0,85.34,49,1,9713,4438,14,977,0,4284, LA
2022,2,WN,MTJ,88,12,9.85,0,0.14,0,2.01,6,0,502,392,0,6,0,104, CO
2022,2,WN,MYR,168,29,19.24,0,0.62,0,9.14,3,0,1470,714,0,22,0,734, SC
2022,2,WN,OAK,2574,295,115.09,0,35.24,1.25,143.42,47,2,13534,6338,0,1033,27,6136, CA
2022,2,WN,OGG,488,51,22.76,0,11.59,1.67,14.98,0,0,2165,1116,0,377,61,611, HI
2022,2,WN,OKC,360,93,53.19,0,9.23,0,30.59,33,0,4225,2120,0,319,0,1786, OK
2022,2,WN,OMA,442,119,53.63,1.72,19.55,0,44.09,9,0,5270,2470,72,637,0,2091, NE
2022,2,WN,ONT,766,128,54.93,2.28,8.74,0,62.05,8,1,5641,2328,166,321,0,2826, CA
2022,2,WN,ORD,708,211,70.85,1.04,87.66,0,51.45,55,3,10297,3541,67,3924,0,2765, IL
2022,2,WN,ORF,200,43,25.08,0.39,3.47,0,14.07,4,1,2264,1278,64,230,0,692, VA
2022,2,WN,PBI,148,49,22.23,1.59,17.41,0,7.78,1,0,2497,885,246,901,0,465, FL
2022,2,WN,PDX,412,102,53.73,0.62,6.62,0,41.03,0,0,4353,2067,21,200,0,2065, OR
2022,2,WN,PHL,332,62,31.82,0.49,3.61,0,26.08,8,0,3019,1141,59,150,0,1669, PA
2022,2,WN,PHX,4512,733,277.76,8.54,148.22,2.94,295.54,119,1,33219,12807,470,5098,145,14699, AZ
2022,2,WN,PIT,518,109,55.98,0.95,10.19,0,41.88,22,0,5506,2583,40,545,0,2338, PA
2022,2,WN,PNS,140,24,11.18,0,4.71,0,8.11,2,0,948,394,0,191,0,363, FL
2022,2,WN,PSP,224,44,15.69,0,14.12,0,14.2,2,3,1807,714,0,454,0,639, CA
2022,2,WN,PVD,262,39,21.52,1.2,1.18,0,15.1,9,1,1543,798,70,42,0,633, RI
2022,2,WN,PWM,84,18,13.22,0,0.09,0,4.69,3,0,1053,752,0,12,0,289, ME
2022,2,WN,RDU,486,101,55.26,0.96,8.17,0,36.61,14,4,4806,2275,79,309,0,2143, NC
2022,2,WN,RIC,112,13,7.43,0,0.93,0,4.65,2,0,733,349,0,53,0,331, VA
2022,2,WN,RNO,538,99,46.95,0,3.36,1,47.69,1,1,4076,1731,0,159,28,2158, NV
2022,2,WN,ROC,92,19,12.04,1,2.88,0,3.07,4,0,1035,780,55,67,0,133, NY
2022,2,WN,RSW,756,165,64.78,2.85,33.57,0,63.8,19,0,8715,3447,179,1225,0,3864, FL
2022,2,WN,SAN,1920,272,133.84,2.13,21.59,0.94,113.49,24,3,12276,5525,146,763,17,5825, CA
2022,2,WN,SAT,933,190,86.53,1.73,16.6,0.85,84.29,65,1,8338,3550,75,641,36,4036, TX
2022,2,WN,SAV,168,30,15.34,1,6.64,0,7.02,6,0,1180,634,31,203,0,312, GA
2022,2,WN,SBA,136,21,8.04,0,0.22,0,12.74,2,1,735,268,0,12,0,455, CA
2022,2,WN,SDF,310,64,29.29,1.1,8.54,0,25.07,23,0,3162,1218,144,326,0,1474, KY
2022,2,WN,SEA,420,79,41.24,0,3.81,0,33.96,9,0,3009,1408,0,175,0,1426, WA
2022,2,WN,SFO,486,81,31.13,0,1.62,0,48.24,3,0,4297,1662,0,93,0,2542, CA
2022,2,WN,SJC,1897,206,81.75,0.67,13.74,2.68,107.16,28,1,9826,4182,66,416,52,5110, CA
2022,2,WN,SJU,276,44,19.11,2,3.97,1,17.92,0,0,2009,579,56,117,179,1078, PR
2022,2,WN,SLC,874,206,118.57,1.14,28.79,0,57.5,18,0,8223,4276,39,891,0,3017, UT
2022,2,WN,SMF,1922,228,106.38,1.06,9.27,2.04,109.25,30,0,11925,6053,38,321,64,5449, CA
2022,2,WN,SNA,1372,248,104.22,1.28,54.37,0.31,87.82,23,0,9230,4122,42,1675,17,3374, CA
2022,2,WN,SRQ,444,59,23.64,1.13,10.85,0,23.38,12,3,3693,1603,44,465,0,1581, FL
2022,2,WN,STL,2214,333,145.58,1.58,48.98,0.89,135.97,276,4,14981,5901,172,2126,23,6759, MO
2022,2,WN,SYR,84,16,10.12,0.86,2.12,0,2.9,5,0,746,439,84,74,0,149, NY
2022,2,WN,TPA,1702,371,172.47,2.89,48.41,0.55,146.68,41,0,18099,7797,139,1686,16,8461, FL
2022,2,WN,TUL,272,55,29.7,0,3.89,0,21.42,29,0,2304,1328,0,161,0,815, OK
2022,2,WN,TUS,296,48,22.35,0,5.49,0,20.15,4,0,2236,890,0,246,0,1100, AZ
2022,2,WN,VPS,132,20,6.46,0.16,4.61,0,8.77,4,0,1294,306,7,366,0,615, FL
2022,2,YV,ABQ,47,15,8.74,0,1.7,0,4.57,2,0,988,582,0,61,0,345, NM
2022,2,YV,ATL,173,32,25,0,6,0,1,2,1,1905,1545,0,254,0,106, GA
2022,2,YV,AUS,37,4,2,1,1,0,0,3,0,381,198,163,20,0,0, TX
2022,2,YV,BDL,59,11,9,0,2,0,0,6,0,598,548,0,50,0,0, CT
2022,2,YV,BFL,66,15,6.71,0,1.73,0,6.56,3,0,2034,1151,0,76,0,807, CA
2022,2,YV,BHM,31,5,5,0,0,0,0,0,1,416,416,0,0,0,0, AL
2022,2,YV,BMI,36,5,1.26,0,1.04,0,2.7,7,0,220,66,0,18,0,136, IL
2022,2,YV,BNA,38,11,7,0,3,0,1,3,0,688,501,0,131,0,56, TN
2022,2,YV,BOI,46,11,3.88,0,1.64,0,5.48,0,0,779,247,0,60,0,472, ID
2022,2,YV,BUF,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0, NY
2022,2,YV,BUR,6,1,0.78,0,0.22,0,0,0,0,23,18,0,5,0,0, CA
2022,2,YV,BWI,3,1,0,0,1,0,0,0,0,31,0,0,31,0,0, MD
2022,2,YV,BZN,18,2,0,0,2,0,0,1,0,70,0,0,70,0,0, MT
2022,2,YV,CHS,53,10,7,1,2,0,0,1,0,684,569,20,95,0,0, SC
2022,2,YV,CID,106,19,5.88,0,5.05,0,8.06,12,0,1174,332,0,202,0,640, IA
2022,2,YV,CLE,43,7,6,1,0,0,0,6,0,301,274,27,0,0,0, OH
2022,2,YV,CLT,121,25,14,1,9,0,1,4,0,3109,2622,154,298,0,35, NC
2022,2,YV,CMH,80,12,9,0,3,0,0,6,0,691,594,0,97,0,0, OH
2022,2,YV,COS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0, CO
2022,2,YV,CRP,31,5,4,0,0,0,1,1,0,160,134,0,0,0,26, TX
2022,2,YV,CVG,72,12,11,0,1,0,0,6,0,1068,1030,0,38,0,0, OH
2022,2,YV,DAB,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0, FL
2022,2,YV,DCA,101,20,12,2,5,0,1,2,0,1606,945,108,518,0,35, DC
2022,2,YV,DFW,1290,161,63.56,8.85,34.8,0,53.79,185,1,13274,6620,1293,1139,0,4222, TX
2022,2,YV,DSM,55,12,10,0,2,0,0,0,0,710,647,0,63,0,0, IA
2022,2,YV,DTW,72,8,4,1,2,0,1,11,0,434,257,90,68,0,19, MI
2022,2,YV,ECP,18,5,4.8,0,0.08,0,0.13,1,0,301,291,0,2,0,8, FL
2022,2,YV,ELP,166,37,22.76,1.74,2.28,1,9.22,8,0,2991,2072,174,103,20,622, TX
2022,2,YV,EUG,40,11,4.78,0.88,0.1,0.06,5.18,0,0,1334,274,588,13,10,449, OR
2022,2,YV,EYW,28,11,9,0,2,0,0,1,1,418,357,0,61,0,0, FL
2022,2,YV,FAR,81,18,10.75,0.47,5.46,0,1.32,13,0,1077,693,15,260,0,109, ND
2022,2,YV,FAT,26,2,0.18,0,0.06,0,1.76,1,0,311,18,0,14,0,279, CA
2022,2,YV,FAY,28,3,1.41,0,0.76,0,0.83,2,0,1870,1051,0,16,0,803, NC
2022,2,YV,FSD,83,20,11.63,0.44,5.07,0,2.86,6,0,1149,653,10,176,0,310, SD
2022,2,YV,GNV,26,3,1.26,0,0,0,1.74,3,0,186,26,0,0,0,160, FL
2022,2,YV,GRR,55,14,10,1,2,0,1,4,0,1732,1541,33,67,0,91, MI
2022,2,YV,GSP,28,7,7,0,0,0,0,0,0,470,470,0,0,0,0, SC
2022,2,YV,GUC,28,3,3,0,0,0,0,0,0,337,337,0,0,0,0, CO
2022,2,YV,HHH,18,2,1,1,0,0,0,0,0,153,77,76,0,0,0, SC
